row_number	zip_code	location
25074	78705	2700 BLOCK RED RIVER STREET
25075	78705	2700 BLOCK RIO GRANDE
25076	78705	2700 BLOCK RIO GRANDE STREET
25077	78705	2700 BLOCK RIO GRNADE STREET
25078	78723	2700 BLOCK ROGGE LANE
25079	78702	2700 BLOCK ROSEWOOD
25080	78704	2700 BLOCK S 1ST ST
25081	78704	2700 BLOCK S. 1ST ST
25082	78704	2700 BLOCK S. 5TH ST
25083	78704	2700 BLOCK S. 5TH STREET
25084	78705	2700 BLOCK SALODO STREET
25085	78705	2700 BLOCK SAN PEDRO STREET
25086	78746	2700 BLOCK S CAPITAL OF TEXAS HIGHWAY
25087	78746	2700 BLOCK S CAPITAL OF TEXAS HWY
25088	99999	2700 BLOCK S CAPITAL OF TEXAS HWY NB
25089	78704	2700 BLOCK S CONGRESS
25090	78701	2700 BLOCK S CONGRESS AVE
25091	78701	2700 BLOCK S CONGRESS AVENUE
25092	78701	2700 BLOCK S. CONGRESS AVENUE
25093	78704	2700 BLOCK S CONGRESS SB
25094	78704	2700 BLOCK S FIRST ST
25095	78704	2700 BLOCK S IH 35
25096	99999	2700 BLOCK S IH 35 SB
25097	99999	2700 BLOCK S IH 35 SVRD SB
25098	78704	2700 BLOCK S LAMAR
25099	78704	2700 BLOCK S LAMAR BLVD
25100	99999	2700 BLOCK S LAMAR BLVD NB
25101	78702	2700 BLOCK SOL WILSON AVE
25102	78704	2700 BLOCK SOUTH 1ST
25103	78704	2700 BLOCK SOUTH 1ST STREET
25104	78746	2700 BLOCK SOUTH CAPITAL OF TEXAS
25105	78746	2700 BLOCK SOUTH CAPITAL OF TEXAS HIGHW
25106	78746	2700 BLOCK SOUTH CAPITAL OF TEXAS HIGHWA
25107	78746	2700 BLOCK SOUTH CAPITAL OF TEXAS HWY
25108	78746	2700 BLOCK SOUTH CAPITOL OF TEXAS HIGHWA
25109	78704	2700 BLOCK SOUTH CONGRESS
25110	78704	2700 BLOCK SOUTH CONGRESS AVENUE
25111	99999	2700 BLOCK SOUTH HIGHWAY 71
25112	78704	2700 BLOCK SOUTH  I H35
25113	78704	2700 BLOCK SOUTH I H 35
25114	78704	2700 BLOCK SOUTH IH 35
25115	78704	2700 BLOCK SOUTH IH-35
25116	78705	2700 BLOCK SOUTH IH 35 NORTHBOUND
25117	99999	2700 BLOCK SOUTH I H 35 SERVICE ROAD
25118	99999	2700 BLOCK SOUTH IH 35 SERVICE ROAD
25119	99999	2700 BLOCK SOUTH INDUSTRIAL
25120	78704	2700 BLOCK SOUTH LAMAR
25121	78704	2700 BLOCK SOUTH LAMAR BOULEVARD
25122	78704	2700 BLOCK SOUTH LAMAR BOULVARD
25123	78749	2700 BLOCK SOUTH MOPAC
25124	78749	2700 BLOCK SOUTH MOPAC EXPRESSWAY
25125	78744	2700 BLOCK SOUTH US 183 HIGHWAY
25126	78744	2700 BLOCK SOUTH US HIGHWAY 183
25127	78719	2700 BLOCK SPIRIT OF TEXAS DRIVE
25128	78741	2700 BLOCK S PLEASANT VALLEY RD
25129	78757	2700 BLOCK STECK AVENUE
25130	78744	2700 BLOCK S US 183 NB
25131	78744	2700 BLOCK TERI ROAD
25132	78719	2700 BLOCK US HIGHWAY 71
25133	78757	2700 BLOCK W ANDERSON LN
25134	78702	2700 BLOCK WEBBERVILLE ROAD
25135	78731	2700 BLOCK WEST 45TH STREET
25136	78757	2700 BLOCK WEST ANDERSON LANE
25137	78758	2700 BLOCK WEST BRAKER LANE
25138	78745	2700 BLOCK WESTGATE BLVD
25139	78727	2700 BLOCK WEST PARMER LANE
25140	78745	2700 BLOCK WEST WILLIAM CANNON
25141	78745	2700 BLOCK WEST WILLIAM CANNON DRIVE
25142	78723	2700 BLOCK WHEELES LANE
25143	78702	2700 BLOCK WILLOW STREET
25144	78702	2700 BLOCK WILSON AVENUE
25145	78704	2700 BLOCL SOUTH IH 35
25146	78753	2700 BRAKER
25147	78741	2700 BURLESON RD
25148	78741	2700 BURLESON ROAD
25149	78756	2700 BURNET ROAD
25150	78702	2700 CANTERBURY
25151	78702	2700 CANTERBURY ST
25152	78746	2700 CAPITAL OF TEXAS
25153	78746	2700 CAPITAL OF TEXAS HIGHWAY
25154	78746	2700 CAPITOL OF TEXAS HWY
25155	78745	2700 CHANNING DRIVE
25156	78702	2700 CREST AVE
25157	78702	2700 E. 12ST ST
25158	78702	2700 E 12TH
25159	78702	2700 E 12TH ST
25160	78702	2700 E. 12TH ST
25161	78723	2700 E 51ST ST
25162	78702	2700 E 7TH
25163	78702	2700 E 7TH ST
25164	78702	2700 E. 7TH ST
25165	78702	2700 E. 7TH STREET
25166	78702	2700 EAST 12TH STREET
25167	78702	2700 EAST 5TH STREET
25168	78702	2700 EAST 7TH STREET
25169	78741	2700 EAST BEN WHITE
25170	78702	2700 EAST CESAR CHAVEZ
25171	78719	2700 EAST SH71
25172	78617	2700 EAST STATE HIGHWAY 71
25173	78702	2700 EB MLK
25174	78702	2700 E CESAR CHAVEZ ST
25175	78702	2700 E. CESAR CHAVEZ ST
25176	78721	2700 ED BLUESTEIN
25177	78721	2700 ED BLUESTEIN BLVD
25178	99999	2700 ED BLUESTEIN BLVD NB
25179	78702	2700 E MARTIN LUTHER KING
25180	78702	2700 E MARTIN LUTHER KING BLVD
25181	78702	2700 E MARTIN LUTHER KING JR BLVD
25182	78702	2700 E MLK
25183	78702	2700 E MLK BLVD
25184	78702	2700 E MLK JR BLVD
25185	78719	2700 EMPLOYEE AVENUE
25186	78741	2700 E RIVERSIDE
25187	78741	2700 E RIVERSIDE DR
25188	78719	2700 E SH 71
25189	99999	2700 E SH 71 EB
25190	78735	2700 E SH 71 WB
25191	78758	2700 ESPERANZA XING
25192	78703	2700 EXPOSITION
25193	78703	2700 EXPOSITION BLV
25194	78703	2700 EXPOSITION BLVD
25195	78703	2700 EXPOSITION DR
25196	78758	2700 GAULT LANE
25197	78758	2700 GAULT LN
25198	78702	2700 GOODWIN
25199	78702	2700 GOODWIN AVE
25200	78758	2700 GRACY FARMS DRIVE
25201	78758	2700 GRACY FARMS LN
25202	78757	2700 GREENLAWN PKY
25203	78705	2700 GUADALUPE
25204	78705	2700 GUADALUPE ST
25205	99999	2700 GUADALUPE ST NB
25206	78705	2700 GUADALUPE STREET
25207	78705	2700 GUADALUPE ST SB
25208	78703	2700 HILLVIEW
25209	78744	2700 HOEKE LN
25210	78704	2700 IH 35
25211	78704	2700 IH 35 N B
25212	99999	2700 IH 35 SVRD RD
25213	78703	2700 JEFFERSON ST
25214	78745	2700 JONES RD
25215	78703	2700 LAKE AUSTIN
25216	78613	2700 LAKELINE BLVD
25217	78702	2700 LYONS RD
25218	78704	2700 MANCHACA
25219	78704	2700 MANCHACA RD
25220	78702	2700 MARTIN LUTHER KING
25221	78741	2700 METCALFE RD
25222	78702	2700 MLK BLVD
25223	78741	2700 MONTOPOLIS
25224	78741	2700 MONTOPOLIS DR
25225	78749	2700 MOPAC
25226	78702	2700 NEW YORK DR
25227	78704	2700 N IH 35
25228	99999	2700 N IH 35 NB
25229	99999	2700 N IH 35 SB
25230	99999	2700 N IH 35 SVRD SB
25231	78705	2700 N LAMAR BLVD
25232	99999	2700 N MOPAC
25233	99999	2700 N MOPAC EXPWY
25234	99999	2700 N MOPAC EXPY
25235	99999	2700 N MOPAC EXPY NB
25236	99999	2700 N MOPAC EXPY SB
25237	99999	2700 N MOPAC NB
25238	99999	2700 N MOPAC SB
25239	78705	2700 NORTH LAMAR BOULEVARD
25240	99999	2700 NORTH MOPAC
25241	99999	2700 NORTH MOPAC EXPRESSWAY
25242	78702	2700 OAK SPRINGS
25243	78702	2700 OAK SPRINGS DR
25244	78741	2700 PARKER LN
25245	99999	2700 PENNYLANT AT 8300 SILLWOOD LANE
25246	78719	2700 PRESIDENTIAL BLVD
25247	78723	2700 ROGGE LANE
25248	78704	2700 S 1ST ST
25249	78704	2700 S 1ST ST.
25250	78704	2700 S. 1ST ST
25251	78704	2700 S1ST ST
25252	78704	2700 S 1ST ST NB
25253	78704	2700 S. 1ST STREET
25254	78704	2700 S. 5TH STREET
25255	78705	2700 SALADO ST
25256	78746	2700 S CAPITAL OF TEXAS
25257	78746	2700 S CAPITAL OF TEXAS HWY
25258	78749	2700 S CAPITAL OF TEXAS SB
25259	78746	2700 S CAPITAL OF TX HWY
25260	99999	2700 S CAPITAL OF TX HWY NB
25261	78746	2700 S CAP OF TX HWY
25262	78704	2700 S CONGRESS
25263	78704	2700 S CONGRESS AVE
25264	78749	"2700 S C
S CAPITOL OF TX SB"
25265	99999	2700 SHOAL CREEK BOULEVARD
25266	78704	2700 S I - 35
25267	78704	2700 S I-35
25268	78704	2700 S I-35. N/B
25269	78704	2700 S IH35
25270	78704	2700 S IH 35
25271	78704	2700 S. IH 35
25272	78704	2700 S.IH 35
25273	99999	2700 S IH 35 NB
25274	99999	2700 S IH 35 NB PROPER
25275	99999	2700 S IH 35 NB SVC RD
25276	99999	2700 S IH 35 NB SVRD
25277	99999	2700 S IH 35 PROPER
25278	78704	2700 S IH35 PROPER
25279	99999	2700 S IH 35 SB
25280	99999	2700 S IH 35 SVRD
25281	99999	2700 S IH35 SVRD
25282	99999	2700 S IH 35 SVRD NB
25283	99999	2700 S IH 35 SVRD SB
25284	78704	2700 S IH RD
25285	99999	2700 S IH RD SVRD
25286	99999	2700 S IN 35 NB
25287	78613	2700 S LAKELINE BLVD
25288	78704	2700 S LAMAR
25289	78704	2700 S LAMAR BLVD
25290	78731	2700 S LAMAR BLVD SB
25291	78749	2700 S MOPAC
25292	78749	2700 S MOPAC EXPY
25293	78749	2700 S MOPAC LOOP
25294	99999	2700 S MOPAC NB
25295	78702	2700 SOL WILSON AVE
25296	78704	2700 SOUTH CONGRESS
25297	78704	2700 SOUTH CONGRESS AVENUE
25298	78704	2700 SOUTH IH 35
25299	78719	2700 SPIRIT OF TEXAS DR
25300	78719	2700 SPIRIT OF TEXAS DRIVE
25301	78719	2700 SPRIT OF TEXAS
25302	78757	2700 STECK AVE
25303	78741	2700 SUNRIDGE DR
25304	99999	2700 S US 183 HWY NB
25305	78744	2700 S US HWY 183
25306	78704	2700 THORNTON RD
25307	78757	2700 THRUSHWOOD DR
25308	99999	2700 TO 2800 BLOCK BARTON SPRINGS ROAD
25309	99999	2700 TO 2900 BLOCK GUADALUPE STREET
25310	78746	2700 WALSH TARLTON LN
25311	78757	2700 W ANDERSON LN
25312	78758	2700 W BRAKER LN
25313	99999	2700 W BRAKER LN WB
25314	78702	2700 WEBBERVILLE ROAD
25315	78727	2700 WEST PARMER
25316	78702	2700 WHEELESS STREET
25317	78741	2700 WICKERSHAM
25318	78703	2700 WINDSOR LANE
25319	78703	2700 WINDSOR RD
25320	78727	2700 W PARMER LN
25321	78748	2700 W SLAUGHTER
25322	78745	2700 W WILLAM CANNON DR
25323	78745	2700 W WILLIAM CANNON
25324	78745	2700 W WILLIAM CANNON DR
25325	78745	2700 W.WILLIAM CANNON DR
25326	78745	2700 W WILLIAM CANON DR
25327	78745	2700 W WM CANNON BLVD
25328	78702	2701 BLOCK EAST 7TH STREET
25329	78702	2701 E 7TH ST
25330	78702	2701 E. 7TH ST
25331	78702	2701 EAST 7TH STREET
25332	99999	2701 S IH 35 SVRD NB
25333	78745	2701 W WILLIAM CANNON DR
25334	78702	2702 E MARTIN LUTHER KING JR BLVD
25335	78704	2703 BARTON SKYWAY
25336	78704	2703 S CONGRESS AVE
25337	99999	2703 SHOAL CREEK BLVD
25338	78704	2703 SOUTH CONGRESS
25339	78702	2705 BLOCK SOL WILSON AVENUE
25340	78745	2706 ALDERWOOD DR
25341	78702	2706 BLOCK GONZALES STREET
25342	78741	2706 MONTOPOLIS DR
25343	78741	2707 S IH 35 SVRD NB
25344	78704	2708 S LAMAR BLVD
25345	78753	270 BLOCK WEST ANDERSON LANE
25346	78701	270O BLOCK S IH35
25347	78701	270 WEST 7TH STREET
25348	78758	2710 LONGHORN BLVD
25349	78704	2710 SOUTH 1ST STREET
25350	78702	2711 E CESAR CHAVEZ ST
25351	78757	2711 WEST ANDERSON LANE
25352	78745	2712 WILLIAM CANNON
25353	78704	2714 BLOCK S LAMAR
25354	78702	2714 HALCYON DR
25355	78705	2716 GUADALUPE STREET
25356	78704	2717 MANCHACA
25357	78753	271 W RUNDBERG LN
25358	78704	2720 BLOCK SOUTH IH 35
25359	78705	2722 N IH 35
25360	99999	2723 S IH 35 SVRD NB
25361	78746	2726 BLOCK S. CAPITAL OF TX HWY
25362	78753	272 WEST RUNDBERG LANE
25363	78746	2730 S CAPITAL OF TEXAS HWY
25364	99999	2730 S IH 35 SVRD SB
25365	78746	2731 S. CAPITAL OF TX
25366	78702	2735 E 7TH ST
25367	78704	2745 S CONGRESS AVE
25368	78735	2751 E SH 71 WB
25369	99999	27700 HWY 71 E
25370	78758	2770 W BRAKER LN
25371	78702	2775 E 12TH ST
25372	78617	2777 EAST HIGHWAY 71
25373	78617	2777 EAST STATE HWY 71
25374	78735	2777 E SH 71 WB
25375	78758	2789 GAULT LN
25376	78701	27 GUADALUPE
25377	99999	27 N IH 35 SVRD
25378	78741	27 SOUTH PLEASANT VALLEY ROAD
25379	99999	27TH STREET
25380	76710	27TH STREET AT
25381	99999	27TH STRET
25382	99999	2800-2400 N MOPAC SB
25383	99999	2800-2500 N MOPAC SB
25384	78702	2800 -2700 BLOCK EAST 12TH STREET
25385	78702	2800-2700 BLOCK EAST 12TH STREET
25386	78617	2800-2900 BLOCK EAST STATE HIGHWAY 71
25387	99999	2800-3000 S IH 35 SVRD SB
25388	78702	2800 A]E MARTIN LUTHER KING
25389	78748	2800 AFTONSHIRE WAY
25390	78741	2800 ALVIN DEVANE BLVD
25391	78746	2800 BARTON SKYWAY
25392	78735	2800 BARTON SPRINGS
25393	78735	2800 BARTON SPRINGS DR
25394	78746	2800 BARTON SPRINGS RD
25395	78746	2800 BARTON SPRINGS ROAD
25396	78702	2800 BLK E 2ND ST
25397	78702	2800 BLK E 7TH STREET
25398	78702	2800 BLK E CESAR CHAVEZ ST
25399	99999	2800 BLK S IH 35 NB
25400	99999	2800 BLK S IH 35 SB
25401	99999	2800 BLK S IH 35 SVRD SB
25402	78704	2800 BLK S LAMAR BLVD
25403	78702	2800 BLOCK 2ND STREET
25404	78704	2800 BLOCK 35
25405	78723	2800 BLOCK 51ST ST
25406	78702	2800 BLOCK 7TH STREET
25407	78756	2800 BLOCK ALLANDALE ROAD
25408	78741	2800 BLOCK ALVIN DEVAN BOULEVARD
25409	78754	2800 BLOCK ANDERSON LANE
25410	78735	2800 BLOCK BARTON SPRINGS
25411	78735	2800 BLOCK BARTON SPRINGS BOULEVARD
25412	78746	2800 BLOCK BARTON SPRINGS ROAD
25413	78746	2800 BLOCK BARTON SPRINGS WEST
25414	99999	2800 BLOCK BLK N IH 35 NB
25415	99999	2800 BLOCK BLK S IH 35 SB
25416	78754	2800 BLOCK BRAKER LANE
25417	78741	2800 BLOCK BURLESON ROAD
25418	78745	2800 BLOCK DAVIS LN
25419	78758	2800 BLOCK DUVAL
25420	78758	2800 BLOCK DUVAL ROAD
25421	78702	2800 BLOCK E 12TH ST
25422	78751	2800 BLOCK E 45TH ST
25423	78704	2800 BLOCK E 5TH
25424	78702	2800 BLOCK EAST 12 STREET
25425	78702	2800 BLOCK EAST 12TH STREET
25426	78702	2800 BLOCK EAST 17TH STREET
25427	78702	2800 BLOCK EAST 7TH STREET
25428	78741	2800 BLOCK EAST BEN WHITE BOULEVARD
25429	78702	2800 BLOCK EAST CEASAR CHAVEZ STREET
25430	78702	2800 BLOCK EAST CESAR CHAVEZ
25431	78702	2800 BLOCK EAST CESAR CHAVEZ STREET
25432	78719	2800 BLOCK EAST HIGHWAY 71
25433	78702	2800 BLOCK EAST MARTIN LUTHER KING
25434	78702	2800 BLOCK EAST MARTIN LUTHER KING BLVD
25435	78702	2800 BLOCK EAST MARTIN LUTHER KING JR
25436	78702	2800 BLOCK EAST MARTIN LUTHER KING JR.
25437	78702	2800 BLOCK EAST MARTIN LUTHER KING, JR.
25438	78702	2800 BLOCK EAST MARTIN LUTHER KING JR BL
25439	78754	2800 BLOCK EAST PARMER LANE
25440	78719	2800 BLOCK EAST SH 71
25441	99999	2800 BLOCK EAST SOUTH HIGHWAY 71
25442	78617	2800 BLOCK EAST STATE HIGHWAY 71
25443	99999	2800 BLOCK EAST STATE HIGHWAY 71 WEST
25444	78617	2800 BLOCK EAST STATE HWY 71
25445	78744	2800 BLOCK EAST WILLIAM CANNON
25446	99999	2800 BLOCK E BEN WHITE SVRD WB
25447	78702	2800 BLOCK E CESAR CHAVEZ ST
25448	78721	2800 BLOCK ED BLUESTEIN
25449	78721	2800 BLOCK ED BLUESTEIN BLVD
25450	78721	2800  BLOCK ED BLUESTEIN BOULEVARD
25451	78721	2800 BLOCK  ED BLUESTEIN BOULEVARD
25452	78721	2800 BLOCK ED BLUESTEIN BOULEVARD
25453	99999	2800 BLOCK ED BLUESTIEN DRIVE
25454	78702	2800 BLOCK E MARTIN LUTHER KING JR BLVD
25455	78703	2800 BLOCK ENFIELD ROAD
25456	78703	2800 BLOCK EXPOSITION BLVD
25457	78703	2800 BLOCK EXPOSTITION BLVD
25458	78705	2800 BLOCK FRUTH STREET
25459	78702	2800 BLOCK GARWOOD STREET
25460	78705	2800 BLOCK GAUDALUPE STREET
25461	78758	2800 BLOCK GAULT LN
25462	78757	2800 BLOCK GAULT STREET
25463	78702	2800 BLOCK GERWOOD STREET
25464	78702	2800 BLOCK GOVALLE AVE
25465	78705	2800 BLOCK GUADALUPE
25466	78705	2800 BLOCK GUADALUPE ST
25467	78705	2800 BLOCK GUADALUPE STREET
25468	78705	2800 BLOCK GUADLUPE
25469	78703	2800 BLOCK HARRIS BOULEVARD
25470	78705	2800 BLOCK HARRIS PARK AVE
25471	78705	2800 BLOCK HEMPHILL PARK
25472	99999	2800 BLOCK HIGHWAY 290 EAST
25473	78704	2800 BLOCK I H 35
25474	78704	2800 BLOCK IH 35
25475	78753	2800 BLOCK IH 35 SERVICE ROAD
25476	78758	2800 BLOCK INDUSTRIAL TERRACE
25477	78703	2800 BLOCK JEFFERSON STREET
25478	78758	2800 BLOCK KRAMER LANE
25479	78703	2800 BLOCK LAKE AUSTIN BOULEVARD
25480	99999	2800 BLOCK LAKE LINE BOULEVARD
25481	78704	2800 BLOCK LAMAR BOULEVARD
25482	78703	2800 BLOCK LASKE AUSTIN BOULEVARD
25483	78704	2800 BLOCK LOCKE LANE
25484	78758	2800 BLOCK LONGHORN BOULEVARD
25485	78702	2800 BLOCK LYONS
25486	78702	2800 BLOCK LYONS RD
25487	78702	2800 BLOCK LYONS ROAD
25488	78704	2800 BLOCK MANCHACA ROAD
25489	78722	2800 BLOCK MANOR RD
25490	78702	2800 BLOCK MARTIN LUTHER KING
25491	78702	2800 BLOCK MARTIN LUTHER KING BLVD
25492	78702	2800 BLOCK MARTIN LUTHER KING BOULEVARD
25493	78702	2800 BLOCK MARTIN LUTHER KING JR
25494	78741	2800 BLOCK MONTOPLIS DRIVE
25495	78741	2800 BLOCK MONTOPOLIS
25496	78741	2800 BLOCK MONTOPOLIS DR
25497	78741	2800 BLOCK MONTOPOLIS DRIVE
25498	78741	2800 BLOCK MONTPOLIS DRIVE
25499	78705	2800 BLOCK N LAMAR BLVD
25500	78749	2800 BLOCK N MOPAC
25501	78746	2800 BLOCK NORTH CAPITAL OF TEXAS HIGHWA
25502	78705	2800 BLOCK NORTH IH 35
25503	78705	2800 BLOCK NORTH IH-35
25504	78705	2800 BLOCK NORTH IH 35 SERVICE ROAD
25505	99999	2800 BLOCK NORTH IH 35 UPPER DECK
25506	78705	2800 BLOCK NORTH LAMAR
25507	78705	2800 BLOCK NORTH LAMAR BOULEVARD
25508	99999	2800 BLOCK NORTH MOPAC
25509	99999	2800 BLOCK  NORTH  MOPAC EXPRESSWAY
25510	99999	2800 BLOCK NORTH MOPAC EXPRESSWAY
25511	78749	2800 BLOCK NORTH MOPAC SERVICE
25512	78705	2800 BLOCK NUECES
25513	78705	2800 BLOCK NUECES ST
25514	78705	2800 BLOCK NUECES STREET
25515	78702	2800 BLOCK OAK SPRINGS BOULEVARD
25516	78702	2800 BLOCK OAK SPRINGS DRIVE
25517	78719	2800 BLOCK OF EAST SH 71
25518	78705	2800 BLOCK OF NORTH LAMAR BOULEVARD
25519	78704	2800 BLOCK OF SOUTH IH 35
25520	78741	2800 BLOCK PARKER
25521	78741	2800 BLOCK PARKER LANE
25522	78741	2800 BLOCK PARKER ST
25523	78741	2800 BLOCK PLEASANT VALLEY ROAD
25524	78702	2800 BLOCK PRADO STREET
25525	78719	2800 BLOCK PRESIDENT BOULEVARD
25526	78719	2800 BLOCK PRESIDENTIAL
25527	78719	2800 BLOCK PRESIDENTIAL BLVD
25528	78719	2800 BLOCK PRESIDENTIAL BOULEVARD
25529	78704	2800 BLOCK RAE DELL AVENUE
25530	78705	2800 BLOCK RIO GRANDE
25531	78705	2800 BLOCK RIO GRANDE STREET
25532	78723	2800 BLOCK ROGGIE LANE
25533	78721	2800 BLOCK S 183 HWY
25534	78704	2800 BLOCK S 1 ST
25535	78704	2800 BLOCK S 1ST ST
25536	78704	2800 BLOCK S 5TH ST
25537	78705	2800 BLOCK SALADO
25538	78705	2800 BLOCK SALADO STREET
25539	78705	2800 BLOCK SAN GABRIEL STREET
25540	78705	2800 BLOCK SAN JACINTO
25541	78705	2800 BLOCK SAN JACINTO BOULEVARD
25542	78705	2800 BLOCK SAN PEDRO
25543	78705	2800 BLOCK SAN PEDRO STREET
25544	78746	2800 BLOCK S CAPITAL OF TEXAS HWY
25545	78704	2800 BLOCK SH I35
25546	78704	2800 BLOCK S IH 35
25547	99999	2800 BLOCK S IH 35 NB
25548	99999	2800 BLOCK S IH 35 SB
25549	99999	2800 BLOCK S IH 35 SB SVRD
25550	99999	2800 BLOCK S IH 35 SVRD
25551	99999	2800 BLOCK S IH 35 SVRD NB
25552	99999	2800 BLOCK S IH 35 SVRD SB
25553	78613	2800 BLOCK S LAKELINE BLVD
25554	78704	2800 BLOCK S LAMAR BLVD
25555	78748	2800 BLOCK SLAUGHTER LANE
25556	78702	2800 BLOCK SOL WILSON
25557	78702	2800 BLOCK SOL WILSON AVENUE
25558	78744	2800 BLOCK SOUTH 183
25559	78704	2800 BLOCK SOUTH 1ST STREET
25560	78746	2800 BLOCK SOUTH CAPITAL OF TEXAS
25561	78746	2800 BLOCK SOUTH CAPITAL OF TEXAS HIGHWA
25562	78746	2800 BLOCK SOUTH CAPITAL OF TEXAS HWY
25563	78704	2800 BLOCK SOUTH CONGRESS AVENUE
25564	78744	2800 BLOCK SOUTH HIGHWAY 183
25565	78704	2800 BLOCK SOUTH I35
25566	78704	2800 BLOCK SOUTH I 35
25567	78704	 2800 BLOCK SOUTH IH 35
25568	78704	2800  BLOCK SOUTH IH 35
25569	78704	2800 BLOCK  SOUTH  IH 35
25570	78704	2800 BLOCK  SOUTH IH 35
25571	78704	2800 BLOCK SOUTH IH35
25572	78704	2800 BLOCK SOUTH  I H35
25573	78704	2800 BLOCK SOUTH  IH 35
25574	78704	2800 BLOCK SOUTH I H 35
25575	78704	2800 BLOCK SOUTH IH 35
25576	78704	2800 BLOCK SOUTH IH-35
25577	78704	2800 BLOCK SOUTH I H 35 NORTH
25578	78753	2800 BLOCK SOUTH IH 35 SERVICE ROAD
25579	78753	2800 BLOCK SOUTH IH-35 SERVICE ROAD
25580	78701	2800 BLOCK SOUTH IH 38
25581	78753	2800 BLOCK SOUTH IH NORTH IH35
25582	78613	2800 BLOCK SOUTH LAKELINE BOULEVARD
25583	78704	2800 BLOCK SOUTH LAMAR BOULEVARD
25584	99999	2800 BLOCK SOUTH SH 130
25585	78721	2800 BLOCK SOUTH US 183
25586	78721	2800 BLOCK SOUTH U S HIGHWAY 183
25587	78721	2800 BLOCK SOUTH US HIGHWAY 183
25588	78721	2800 BLOCK SOUTH U S HWY 183
25589	78704	2800 BLOCK SOUT IH 35
25590	78719	2800 BLOCK SPIRIT OF AUSTIN LANE
25591	78719	2800 BLOCK SPIRIT OF TEXAS
25592	78719	2800 BLOCK SPIRIT OF TEXAS DRIVE
25593	78719	2800 BLOCK SPIRIT OF TEXAS PARKWAY
25594	78757	2800 BLOCK STECK
25595	78746	2800 BLOCK TUSCAN TERRACE
25596	78721	2800 BLOCK US HIGHWAY 183
25597	78702	2800 BLOCK WEBBERVILLE RD
25598	78702	2800 BLOCK WEBBERVILLE ROAD
25599	78731	2800 BLOCK WEST 44TH STREET
25600	78731	2800 BLOCK WEST 45TH STREET
25601	78757	2800 BLOCK WEST ANDERSON LANE
25602	78704	2800 BLOCK WEST BEN WHITE
25603	78758	2800 BLOCK WEST BRAKER LANE
25604	78727	2800 BLOCK WEST PARMER LANE
25605	78748	2800 BLOCK WEST SLAUGHTER LANE
25606	78757	2800 BLOCK WHITE ROCK DRIVE
25607	78745	2800 BLOCK WILLIAM CANNON DRIVE
25608	78703	2800 BLOCK WINDSOR
25609	78727	2800 BLOCK W PARMER LANE
25610	78745	2800 BLOCK W WILLIAM CANNON DR
25611	78705	2800 BLOC SAN PEDRO
25612	78705	2800B N LAMAR BLVD
25613	78704	2800 BRINWOOD AVE
25614	78741	2800 BURLESON RD
25615	78741	2800 BURLESON ROAD
25616	78756	2800 BURNET RD
25617	78745	2800 CAMERON LOOP
25618	78702	2800 CESAR CHAVEZ
25619	78745	2800 DAVIS LN
25620	78704	2800 DEL CURTO RD
25621	78758	2800 DUVAL RD
25622	78702	2800 E 12TH ST
25623	78702	2800 E 12TH STREET
25624	78702	2800 E 2ND ST
25625	78702	2800 E 5TH
25626	78702	2800 E 7TH ST
25627	78702	2800 EAST 7TH
25628	78702	2800 EB MLK
25629	78719	2800 EB SH 71
25630	78702	2800 E CESAR CHAVEZ
25631	78702	2800 E CESAR CHAVEZ ST
25632	78702	2800 E CESAR CHAVEZ STREET
25633	78721	2800 ED BLUESTEIN
25634	78721	2800 ED BLUESTEIN BLVD
25635	99999	2800 ED BLUESTEIN BLVD NB
25636	78731	2800 ED BLUESTEIN BLVD SB
25637	78719	2800 E HWY 71
25638	78702	2800 E MARTIN LUTHER KING
25639	78702	2800 E MARTIN LUTHER KING JR BLVD
25640	78702	2800 E MLK
25641	78702	2800 E MLK BLVD
25642	78702	2800 E MLK JR
25643	78702	2800 E MLK JR BLVD
25644	78754	2800 E PARMER LN
25645	99999	2800 E SH 71 EB
25646	78735	2800 E SH 71 WB
25647	78719	2800 E SH71 WB
25648	78744	2800 E ST ELMO DR
25649	78703	2800 EXPOSITION
25650	78748	2800 FM360
25651	78702	2800 GARWOOD ST
25652	78758	2800 GAULT LANE
25653	78705	2800 GUADALUPE
25654	78705	2800 GUADALUPE ST
25655	78705	2800 GUADALUPE STREET
25656	78748	2800 GUIDEPOST TRL
25657	78719	2800 HWY 71  EAST
25658	78703	2800 I 35 NB
25659	78704	2800 IH35
25660	78722	2800 LAFAYETTE
25661	78703	2800 LAKE AUSTIN BLVD
25662	78613	2800 LAKELINE BLVD
25663	78613	2800 LAKELINE  BLVD
25664	78702	2800 LYONS RD
25665	78704	2800 MANCHACA
25666	78704	2800 MANCHACA RD
25667	78722	2800 MANOR RD
25668	78702	2800 MLK
25669	78741	2800 MONTOPLIS DR
25670	78741	2800 MONTOPOLIS DR
25671	78758	2800 MOPAC NB
25672	78704	2800 N IH 35
25673	99999	2800 N. IH 35 SB LOWER DECK
25674	99999	2800 N IH 35 SB UD
25675	99999	2800 N.IH 35 SB UPPER DECK
25676	78705	2800 N LAMAR
25677	78705	2800 N LAMAR BLVD
25678	99999	2800 N MOPAC
25679	99999	2800 N MOPAC EPWY
25680	99999	2800 N MOPAC EXPWY SB
